temp_f,log_temp
28.598,3.3533367853106553
21.704,3.077496575356631
17.204,2.84514191492149
18.104,2.896132908331236
20.804000000000002,3.035145275910826
31.496,3.4498605536414364
28.904,3.363979993845339
20.299999999999997,3.0106208860477417
23.0,3.1354942159291497
20.101999999999997,3.0008193126025478
19.598,2.9754275202136267
8.203999999999997,2.1046218402101338
1.2920000000000016,0.25619140536041135
32.504,3.4813631586854257
27.806,3.3252518247473515
26.204,3.26591207086963
23.9,3.173878458937465
28.904,3.363979993845339
17.798000000000002,2.8790860914346705
24.206,3.186600536316412
26.294,3.2693407762744124
20.498,3.0203273204093715
24.404,3.194747053289606
21.596,3.0725081123560405
13.496000000000002,2.602393345243667
15.8,2.760009940032921
20.299999999999997,3.0106208860477417
17.996,2.890149510978926
21.398,3.0632974597164147
23.9,3.173878458937465
25.502,3.23875688046135
29.804,3.394642612691481
26.204,3.26591207086963
22.604,3.118126881767597
23.0,3.1354942159291497
18.896,2.9389502594550065
14.594000000000001,2.6806104853434283
24.8,3.2108436531709366
32.396,3.4780349583867434
29.408,3.3812667461732766
30.596,3.4208692814596198
32.702,3.4874362381123944
32.198,3.4719043388201025
28.796,3.3602364886070566
28.598,3.3533367853106553
28.904,3.363979993845339
26.798000000000002,3.2883272578664164
30.398,3.4143768167742694
36.104,3.5864036625247
32.396,3.4780349583867434
34.304,3.535261965448337
33.098,3.4994728575967513
35.096000000000004,3.558087163863913
34.898,3.5524295209760384
30.308,3.4114117040691267
28.796,3.3602364886070566
29.3,3.3775875160230218
33.602,3.5145855890072104
23.503999999999998,3.1571706194315214
23.198,3.1440660680596846
29.606,3.3879770434913006
30.704,3.4243929392653443
27.104,3.299681318469644
30.398,3.4143768167742694
20.299999999999997,3.0106208860477417
29.804,3.394642612691481
23.305999999999997,3.1487108381510716
16.304,2.791410476480369
9.896,2.292130635090187
17.798000000000002,2.8790860914346705
23.594,3.160992442419651
26.906,3.292349310063351
33.998,3.526301699356578
26.6,3.2809112157876537
24.602,3.2028277404465935
21.704,3.077496575356631
23.9,3.173878458937465
30.992,3.4337291066646403
32.0,3.4657359027997265
36.806,3.605660875363003
40.208,3.6940659808012364
37.4,3.6216707044204863
38.498,3.650606291892444
38.102000000000004,3.6402667741932433
41.198,3.7183897114878772
26.798000000000002,3.2883272578664164
19.003999999999998,2.9446494833246746
32.702,3.4874362381123944
24.692,3.2064793045316495
23.0,3.1354942159291497
30.902,3.4308209067282265
31.604,3.453283694860487
29.102,3.3708069003380867
25.808,3.250684521382853
31.802,3.4595291808902053
34.196,3.532108678163987
30.2,3.407841924380824
46.903999999999996,3.848102959661914
42.998000000000005,3.7611536029839563
45.698,3.8220545332663525
42.007999999999996,3.7378600763355583
35.6,3.572345637857985
36.698,3.6027222576627618
35.6,3.572345637857985
40.496,3.7012032038027685
40.802,3.7087310998165375
32.702,3.4874362381123944
35.798,3.5778920259243083
39.902,3.6864264479528694
42.692,3.7540115490517185
47.498,3.860687604890986
43.808,3.7798164491060384
46.994,3.8500199339864136
46.4,3.8372994592322094
48.2,3.8753590210565547
50.0,3.912023005428146
46.292,3.8349691599858313
35.204,3.5611597125115653
34.106,3.5294733218907224
33.296,3.5054372696512788
37.598,3.6269508574917695
46.903999999999996,3.848102959661914
46.4,3.8372994592322094
44.294,3.7908492276976533
33.296,3.5054372696512788
43.196,3.7657478983705133
50.396,3.919911806848383
54.806,4.003799677011576
44.6,3.7977338590260183
38.3,3.6454498961866
46.508,3.839624340806362
54.5,3.9982007016691985
49.694,3.9058842014687363
47.804,3.8671093180046348
47.696,3.8648475369357156
47.696,3.8648475369357156
44.294,3.7908492276976533
45.698,3.8220545332663525
46.094,3.8306827896882987
43.7,3.7773481021015445
44.798,3.8021634955672745
42.602000000000004,3.7519012005300927
36.302,3.591872836171786
44.906,3.8045714161100093
39.002,3.663612926866049
44.096000000000004,3.7863690753911934
49.298,3.8978835122744244
46.796,3.845797729185355
46.292,3.8349691599858313
49.496,3.9018918582286877
59.396,4.084226884033815
57.596000000000004,4.053453120846024
55.400000000000006,4.014579593753238
63.392,4.14933767051614
51.8,3.9473901492654373
57.397999999999996,4.050009459512907
51.494,3.941465296028104
53.204,3.9741335814910497
57.596000000000004,4.053453120846024
64.094,4.160350755801371
64.4,4.165113633110308
64.4,4.165113633110308
64.4,4.165113633110308
59.0,4.07753744390572
59.0,4.07753744390572
55.400000000000006,4.014579593753238
56.102000000000004,4.027171462517068
56.498000000000005,4.034205239295774
53.096000000000004,3.972101595843624
60.998000000000005,4.110841076750564
55.994,4.0252445421378
58.496,4.068958375831685
57.992000000000004,4.060305069998576
57.2,4.046553898385752
60.8,4.107589788972121
64.79599999999999,4.171243873057891
69.008,4.234222439905487
73.202,4.293222742998387
71.6,4.2710950739666
60.29600000000001,4.099265766541169
57.2,4.046553898385752
62.708,4.1384890312062845
57.902,4.058751926296712
64.598,4.168183450556971
67.1,4.206184043977636
73.598,4.29861785145257
66.09200000000001,4.1910477107887445
72.30199999999999,4.2808517912994075
61.394,4.117312110508492
65.102,4.17595527070882
62.798,4.1399232258332646
67.406,4.210734034727661
71.99600000000001,4.2766105619172325
64.202,4.162034362858657
60.8,4.107589788972121
57.2,4.046553898385752
51.8,3.9473901492654373
57.2,4.046553898385752
58.496,4.068958375831685
53.096000000000004,3.972101595843624
55.598,4.0181472293865355
57.596000000000004,4.053453120846024
61.304,4.115845093668103
63.896,4.157256761615088
69.008,4.234222439905487
67.208,4.207792288062546
65.696,4.185038040836523
70.898,4.261242224395497
72.10400000000001,4.278109521254109
59.396,4.084226884033815
57.2,4.046553898385752
60.403999999999996,4.101055327913542
63.698,4.154153164910961
65.30000000000001,4.178992036282385
68.504,4.226892137723891
71.99600000000001,4.2766105619172325
71.6,4.2710950739666
74.102,4.305442522491109
73.904,4.302766953688249
65.30000000000001,4.178992036282385
61.304,4.115845093668103
60.098,4.095976563117225
60.29600000000001,4.099265766541169
63.30200000000001,4.14791692422762
65.408,4.1806445751411845
70.898,4.261242224395497
70.196,4.251291329351361
71.6,4.2710950739666
70.196,4.251291329351361
69.69200000000001,4.244085533560659
70.898,4.261242224395497
65.804,4.186680626757174
64.598,4.168183450556971
68.702,4.229778310886069
72.608,4.2850751085974315
75.992,4.330628071587881
75.70400000000001,4.3268309992059315
73.004,4.290514234167774
75.09200000000001,4.318714028462116
74.102,4.305442522491109
71.99600000000001,4.2766105619172325
66.506,4.197292169155637
60.8,4.107589788972121
49.298,3.8978835122744244
44.996,3.8065735969305794
42.296,3.744692518933149
46.4,3.8372994592322094
42.403999999999996,3.7472426974108513
46.202,3.8330230871939963
43.196,3.7657478983705133
46.202,3.8330230871939963
43.196,3.7657478983705133
43.7,3.7773481021015445
49.406,3.9000718743083915
49.406,3.9000718743083915
49.406,3.9000718743083915
50.0,3.912023005428146
52.897999999999996,3.9683655309661794
51.29600000000001,3.9376127764271427
49.298,3.8978835122744244
46.4,3.8372994592322094
56.696,4.037703661507955
51.29600000000001,3.9376127764271427
47.3,3.856510295497887
50.0,3.912023005428146
51.098,3.9337453575004617
47.804,3.8671093180046348
44.996,3.8065735969305794
44.204,3.788815282726536
40.406,3.6989782887913507
46.004000000000005,3.8287283492303352
47.102000000000004,3.8523154629658616
50.702,3.9259653575508517
54.698,4.001827145688192
53.096000000000004,3.972101595843624
56.3,4.030694535145645
51.098,3.9337453575004617
42.8,3.756538102587751
44.402,3.7932845134687265
50.702,3.9259653575508517
47.696,3.8648475369357156
48.704,3.8857611622392207
48.596000000000004,3.8835412229924957
40.298,3.6963018399295744
39.596000000000004,3.678728103057561
41.198,3.7183897114878772
37.4,3.6216707044204863
42.007999999999996,3.7378600763355583
40.406,3.6989782887913507
42.296,3.744692518933149
46.004000000000005,3.8287283492303352
46.796,3.845797729185355
42.602000000000004,3.7519012005300927
34.394,3.5378821305620076
39.992000000000004,3.688679434111269
40.802,3.7087310998165375
41.396,3.7231842578059267
31.496,3.4498605536414364
33.296,3.5054372696512788
35.402,3.566768315718965
37.598,3.6269508574917695
48.2,3.8753590210565547
51.098,3.9337453575004617
31.892,3.462355194640249
31.892,3.462355194640249
34.592,3.543622441456798
29.192,3.3738946991341465
27.608,3.3181055857957023
31.496,3.4498605536414364
29.894,3.397657791363623
32.702,3.4874362381123944
36.698,3.6027222576627618
44.096000000000004,3.7863690753911934
47.696,3.8648475369357156
44.798,3.8021634955672745
46.4,3.8372994592322094
49.208,3.896056211906067
33.296,3.5054372696512788
30.308,3.4114117040691267
27.302,3.306959959580786
25.502,3.23875688046135
19.904,2.990920716556769
12.2,2.501435951739211
26.294,3.2693407762744124
26.906,3.292349310063351
24.602,3.2028277404465935
32.504,3.4813631586854257
26.096,3.261782045878658
21.2,3.054001181677967
22.298000000000002,3.10449698834538
21.596,3.0725081123560405
25.304,3.2309624860033477
23.0,3.1354942159291497
16.592,2.8089206514871714
14.197999999999997,2.653101109617194
15.097999999999999,2.714562284717433
12.902000000000001,2.5573823381100502
17.402,2.8565851421438326
12.596,2.533379303238778
14.702000000000002,2.687983538951896
17.402,2.8565851421438326
17.204,2.84514191492149
23.9,3.173878458937465
24.997999999999998,3.21879582166803
31.208,3.440674472204355
37.004,3.611026014909072
34.502,3.5410172933715525
23.198,3.1440660680596846
23.701999999999998,3.1655594327662566
26.006,3.2583272806291284
23.9,3.173878458937465
22.496,3.1133375156282543
13.099999999999998,2.5726122302071057
24.098,3.1821288495010847
21.308,3.0590825890547526
32.9,3.493472657771326
33.098,3.4994728575967513
35.204,3.5611597125115653
29.606,3.3879770434913006
24.494,3.198428189599096
20.101999999999997,3.0008193126025478
30.092,3.404259355697975
28.904,3.363979993845339
29.695999999999998,3.39101235660379
33.296,3.5054372696512788
33.602,3.5145855890072104
35.006,3.555519475368644
28.598,3.3533367853106553
29.695999999999998,3.39101235660379
26.294,3.2693407762744124
5.1080000000000005,1.630807938170293
10.796,2.3791756951557583
5.899999999999999,1.7749523509116736
4.8919999999999995,1.587601217824926
0.8060000000000009,-0.2156715364755076
11.497999999999998,2.442173107201099
17.096,2.8388445180168467
20.804000000000002,3.035145275910826
25.898,3.2541657456466484
27.608,3.3181055857957023
25.898,3.2541657456466484
26.996000000000002,3.29568870688116
31.604,3.453283694860487
34.196,3.532108678163987
37.598,3.6269508574917695
33.404,3.5086756532909833
23.0,3.1354942159291497
26.6,3.2809112157876537
27.5,3.3141860046725258
29.498,3.3843224644373104
26.204,3.26591207086963
25.898,3.2541657456466484
26.996000000000002,3.29568870688116
25.106,3.2231068613960168
26.6,3.2809112157876537
28.796,3.3602364886070566
32.0,3.4657359027997265
29.804,3.394642612691481
30.092,3.404259355697975
30.902,3.4308209067282265
27.698,3.321360208420526
24.098,3.1821288495010847
20.804000000000002,3.035145275910826
19.904,2.990920716556769
26.294,3.2693407762744124
27.302,3.306959959580786
27.5,3.3141860046725258
27.608,3.3181055857957023
18.698,2.928416566269124
32.702,3.4874362381123944
27.806,3.3252518247473515
23.396,3.1525650675807793
19.904,2.990920716556769
16.808,2.8218549635426995
18.698,2.928416566269124
20.299999999999997,3.0106208860477417
13.099999999999998,2.5726122302071057
4.297999999999998,1.4581497982203182
6.295999999999999,1.839914511115102
16.7,2.8154087194227095
27.104,3.299681318469644
33.098,3.4994728575967513
25.7,3.246490991901174
16.897999999999996,2.8271952717306528
21.506,3.0683319659683344
24.098,3.1821288495010847
30.704,3.4243929392653443
28.003999999999998,3.332347357114951
27.896,3.32848330937335
27.194,3.3029963607334945
24.908,3.2151890370102056
23.0,3.1354942159291497
28.4,3.3463891451671604
23.396,3.1525650675807793
23.0,3.1354942159291497
36.608000000000004,3.600266795757333
22.802,3.126848251411528
26.798000000000002,3.2883272578664164
40.604,3.7038665839221845
37.4,3.6216707044204863
33.296,3.5054372696512788
29.192,3.3738946991341465
28.904,3.363979993845339
31.694,3.4561273885206165
37.094,3.6134552314670954
38.804,3.658523334099037
41.198,3.7183897114878772
46.706,3.843872636079435
41.504000000000005,3.7257898081340337
43.501999999999995,3.772806914049222
37.796,3.6322032769203796
37.598,3.6269508574917695
42.403999999999996,3.7472426974108513
42.8,3.756538102587751
30.2,3.407841924380824
33.098,3.4994728575967513
43.196,3.7657478983705133
46.796,3.845797729185355
44.996,3.8065735969305794
42.908,3.759058288735183
39.596000000000004,3.678728103057561
39.002,3.663612926866049
40.802,3.7087310998165375
45.896,3.82637796729957
47.804,3.8671093180046348
48.506,3.881687501632027
50.396,3.919911806848383
50.198,3.915975185266574
38.102000000000004,3.6402667741932433
33.692,3.5172604204531175
39.704,3.68145193828514
48.2,3.8753590210565547
49.891999999999996,3.9098606692634625
49.208,3.896056211906067
48.506,3.881687501632027
47.498,3.860687604890986
47.102000000000004,3.8523154629658616
49.604,3.9040714756405257
54.608000000000004,4.000180392164351
54.896,4.005440486116094
50.792,3.927738861868149
54.104,3.9909081202726386
56.102000000000004,4.027171462517068
38.696,3.655736235520682
44.492000000000004,3.795309397729783
42.998000000000005,3.7611536029839563
35.708,3.5753747533171154
47.498,3.860687604890986
40.1,3.6913763343125234
43.898,3.781868760956764
31.694,3.4561273885206165
30.398,3.4143768167742694
36.896,3.6081031440866487
39.704,3.68145193828514
47.498,3.860687604890986
52.808,3.9666626943864696
50.306,3.9181243542861224
53.492000000000004,3.9795321100105503
52.7,3.9646154555473165
48.596000000000004,3.8835412229924957
54.608000000000004,4.000180392164351
59.504,4.086043537182714
61.897999999999996,4.125487868990859
56.696,4.037703661507955
50.396,3.919911806848383
49.604,3.9040714756405257
51.8,3.9473901492654373
55.598,4.0181472293865355
60.403999999999996,4.101055327913542
53.6,3.9815490680767565
58.604,4.070802953639067
59.900000000000006,4.092676505121403
48.506,3.881687501632027
48.902,3.8898182954399534
57.704,4.0553264952013715
51.998000000000005,3.951205256303302
49.496,3.9018918582286877
54.104,3.9909081202726386
52.394000000000005,3.95879208095414
41.108,3.7162027497628265
50.198,3.915975185266574
50.306,3.9181243542861224
54.5,3.9982007016691985
55.994,4.0252445421378
59.306,4.082710481323733
51.998000000000005,3.951205256303302
47.804,3.8671093180046348
50.198,3.915975185266574
54.30200000000001,3.9945610586741163
57.2,4.046553898385752
60.602000000000004,4.104327895831002
65.696,4.185038040836523
65.102,4.17595527070882
62.096000000000004,4.12868157462655
57.596000000000004,4.053453120846024
58.604,4.070802953639067
53.6,3.9815490680767565
59.306,4.082710481323733
58.298,4.065567787450681
60.8,4.107589788972121
58.694,4.072337506959011
63.30200000000001,4.14791692422762
64.094,4.160350755801371
58.496,4.068958375831685
59.0,4.07753744390572
55.400000000000006,4.014579593753238
57.794,4.056884964061719
60.098,4.095976563117225
64.79599999999999,4.171243873057891
61.502,4.119069694608902
67.1,4.206184043977636
66.398,4.1956669355468295
73.4,4.29592393562047
65.30000000000001,4.178992036282385
63.5,4.151039905898646
59.702,4.089365520674937
55.903999999999996,4.023635933951646
51.29600000000001,3.9376127764271427
53.204,3.9741335814910497
55.903999999999996,4.023635933951646
58.298,4.065567787450681
57.704,4.0553264952013715
61.196,4.1140818279051325
69.404,4.239944502739426
56.804,4.039606745782766
54.698,4.001827145688192
57.2,4.046553898385752
51.8,3.9473901492654373
60.602000000000004,4.104327895831002
55.994,4.0252445421378
59.504,4.086043537182714
64.904,4.172909255092764
61.897999999999996,4.125487868990859
69.404,4.239944502739426
58.208,4.064022802335712
58.604,4.070802953639067
61.304,4.115845093668103
66.902,4.203228862053543
67.298,4.209130518527083
67.60400000000001,4.213667152895982
71.708,4.272602317392592
69.206,4.237087564067258
74.102,4.305442522491109
74.102,4.305442522491109
69.80000000000001,4.245634009768327
65.30000000000001,4.178992036282385
59.504,4.086043537182714
65.19200000000001,4.1773367620179185
71.99600000000001,4.2766105619172325
67.1,4.206184043977636
64.202,4.162034362858657
64.202,4.162034362858657
62.402,4.133597326143802
66.2,4.192680462942962
70.394,4.254108032259219
67.60400000000001,4.213667152895982
68.504,4.226892137723891
57.902,4.058751926296712
61.592,4.120531991975748
57.2,4.046553898385752
56.804,4.039606745782766
51.403999999999996,3.9397159904448946
53.798,3.985236291755552
57.002,4.043086354938289
60.008,4.0944778866673355
56.3,4.030694535145645
57.2,4.046553898385752
58.604,4.070802953639067
63.104,4.14478415898017
65.102,4.17595527070882
57.2,4.046553898385752
56.408,4.03261099241674
55.598,4.0181472293865355
59.198,4.080887757535491
47.498,3.860687604890986
51.29600000000001,3.9376127764271427
49.208,3.896056211906067
50.504,3.9220525410653244
51.998000000000005,3.951205256303302
51.998000000000005,3.951205256303302
55.598,4.0181472293865355
57.092,4.044664001767522
56.804,4.039606745782766
54.30200000000001,3.9945610586741163
47.606,3.862958803713856
54.5,3.9982007016691985
52.304,3.957072849981855
59.504,4.086043537182714
61.304,4.115845093668103
62.20400000000001,4.130419306359092
53.6,3.9815490680767565
57.2,4.046553898385752
59.900000000000006,4.092676505121403
51.602000000000004,3.9435604314263024
53.204,3.9741335814910497
55.508,4.016527154508764
56.498000000000005,4.034205239295774
58.604,4.070802953639067
60.29600000000001,4.099265766541169
48.002,3.871242676706526
48.2,3.8753590210565547
54.391999999999996,3.9962170842241584
48.397999999999996,3.8794584905547462
49.604,3.9040714756405257
32.9,3.493472657771326
42.098,3.7400002336216507
34.196,3.532108678163987
34.808,3.549847245418379
30.902,3.4308209067282265
42.403999999999996,3.7472426974108513
47.804,3.8671093180046348
42.998000000000005,3.7611536029839563
57.002,4.043086354938289
45.698,3.8220545332663525
37.4,3.6216707044204863
38.102000000000004,3.6402667741932433
39.902,3.6864264479528694
40.298,3.6963018399295744
37.4,3.6216707044204863
34.304,3.535261965448337
36.896,3.6081031440866487
35.294,3.5637129778210412
30.596,3.4208692814596198
28.508,3.350184749639624
26.996000000000002,3.29568870688116
29.804,3.394642612691481
31.298,3.4435541977409803
30.902,3.4308209067282265
47.498,3.860687604890986
50.900000000000006,3.929862923556477
54.104,3.9909081202726386
37.004,3.611026014909072
33.998,3.526301699356578
44.294,3.7908492276976533
47.804,3.8671093180046348
47.804,3.8671093180046348
45.302,3.813351181624776
43.196,3.7657478983705133
41.198,3.7183897114878772
40.496,3.7012032038027685
38.498,3.650606291892444
41.504000000000005,3.7257898081340337
37.004,3.611026014909072
35.798,3.5778920259243083
35.096000000000004,3.558087163863913
28.094,3.335556030408718
20.695999999999998,3.029940444883728
18.805999999999997,2.934175967854885
19.003999999999998,2.9446494833246746
16.394,2.796915414230839
15.8,2.760009940032921
17.096,2.8388445180168467
18.896,2.9389502594550065
19.994,2.995432228544989
23.0,3.1354942159291497
23.0,3.1354942159291497
26.6,3.2809112157876537
19.4,2.9652730660692823
30.2,3.407841924380824
22.604,3.118126881767597
23.305999999999997,3.1487108381510716
23.9,3.173878458937465
19.003999999999998,2.9446494833246746
14.702000000000002,2.687983538951896
13.693999999999999,2.616957780698871
15.997999999999998,2.77246371442663
9.5,2.2512917986064953
6.800000000000001,1.916922612182061
8.402000000000001,2.1284697727471906
15.602,2.7473991111661213
19.201999999999998,2.955014440275432
14.899999999999999,2.7013612129514133
11.102,2.4071252722679697
16.897999999999996,2.8271952717306528
11.803999999999998,2.4684384570806928
25.304,3.2309624860033477
31.604,3.453283694860487
35.204,3.5611597125115653
37.903999999999996,3.6350566474164294
32.702,3.4874362381123944
32.594,3.4841282223537973
34.304,3.535261965448337
30.596,3.4208692814596198
29.804,3.394642612691481
28.4,3.3463891451671604
28.904,3.363979993845339
27.104,3.299681318469644
24.8,3.2108436531709366
34.106,3.5294733218907224
32.702,3.4874362381123944
