datetime,price,log_diff
2022-01-01 16:00:00,1103.72,
2022-01-02 16:00:00,1494.65,0.30320577322268427
2022-01-03 16:00:00,1519.53,0.016509010795055623
2022-01-04 16:00:00,1503.17,-0.01082486502263258
2022-01-05 16:00:00,1594.09,0.0587268290118077
2022-01-06 16:00:00,1645.56,0.03177771131201279
2022-01-07 16:00:00,1625.84,-0.012056146517711142
2022-01-08 16:00:00,1604.69,-0.013094013790552417
2022-01-09 16:00:00,1571.65,-0.02080456860214941
2022-01-10 16:00:00,1599.64,0.01765258102222589
2022-01-11 16:00:00,1711.68,0.0676967404313098
2022-01-12 16:00:00,1761.5,0.028690374438406607
2022-01-13 16:00:00,1687.09,-0.04316056751785258
2022-01-14 16:00:00,1651.32,-0.021430183198249075
2022-01-15 16:00:00,1739.77,0.05217795249827617
2022-01-16 16:00:00,1672.44,-0.03946928264404814
2022-01-17 16:00:00,1664.45,-0.004788899406285907
2022-01-18 16:00:00,1709.47,0.02668864242130553
2022-01-19 16:00:00,1665.08,-0.02631021062611616
2022-01-20 16:00:00,1671.73,0.003985848042912465
2022-01-21 16:00:00,1656.59,-0.009097745665509471
2022-01-22 16:00:00,1695.05,0.02295096621882653
2022-01-23 16:00:00,1622.8,-0.0435591865722591
2022-01-24 16:00:00,1636.05,0.00813174771056957
2022-01-25 16:00:00,1647.75,0.007125920889967219
2022-01-26 16:00:00,1651.51,0.0022792999811063197
2022-01-27 16:00:00,1743.24,0.05405542975885691
2022-01-28 16:00:00,1667.89,-0.04418609617092173
2022-01-29 16:00:00,1654.37,-0.008139082814456522
2022-01-30 16:00:00,1592.48,-0.03812772218966032
2022-01-31 16:00:00,1658.79,0.04079587140199692
2022-02-01 16:00:00,1724.4,0.038790742973229264
2022-02-02 16:00:00,1731.24,0.0039587508727016996
2022-02-03 16:00:00,1721.76,-0.005490891293599809
2022-02-04 16:00:00,1680.02,-0.024541325363733435
2022-02-05 16:00:00,1670.44,-0.005718633326584843
2022-02-06 16:00:00,1618.44,-0.03162434244499668
2022-02-07 16:00:00,1745.76,0.07572726859002188
2022-02-08 16:00:00,1666.54,-0.04644037004680701
2022-02-09 16:00:00,1656.32,-0.006151346867610208
2022-02-10 16:00:00,1630.29,-0.015840360905972517
2022-02-11 16:00:00,1698.83,0.04118186572115956
2022-02-12 16:00:00,1657.5,-0.024629335747540892
2022-02-13 16:00:00,1537.18,-0.0753608741227163
2022-02-14 16:00:00,1737.29,0.1223768588877352
2022-02-15 16:00:00,1603.19,-0.08033103347889448
2022-02-16 16:00:00,1704.76,0.0614289440001663
2022-02-17 16:00:00,1669.05,-0.02116973607448891
2022-02-18 16:00:00,1698.15,0.01728482092040906
2022-02-19 16:00:00,1716.39,0.010683824760418403
2022-02-20 16:00:00,1616.44,-0.05999704770460035
2022-02-21 16:00:00,1627.89,0.007058497464080382
2022-02-22 16:00:00,1562.41,-0.041055196760513724
2022-02-23 16:00:00,1488.27,-0.048615129406025304
2022-02-24 16:00:00,1521.85,0.02231232848571718
2022-02-25 16:00:00,1525.93,0.002677360201332135
2022-02-26 16:00:00,1481.85,-0.029312753074044906
2022-02-27 16:00:00,1337.63,-0.1023919158499993
2022-02-28 16:00:00,1577.77,0.16511306635492495
2022-03-01 16:00:00,1563.06,-0.009367019262899845
2022-03-02 16:00:00,1583.77,0.013162642410716963
2022-03-03 16:00:00,1559.18,-0.015648038791067798
2022-03-04 16:00:00,1644.88,0.05350739119007919
2022-03-05 16:00:00,1666.31,0.012944167636513626
2022-03-06 16:00:00,1581.35,-0.052332688263945215
2022-03-07 16:00:00,1670.38,0.05477223285364907
2022-03-08 16:00:00,1530.56,-0.08741746394463146
2022-03-09 16:00:00,1534.81,0.002772913366545282
2022-03-10 16:00:00,1532.86,-0.0012713233578853789
2022-03-11 16:00:00,1544.93,0.007843330361474443
2022-03-12 16:00:00,1666.33,0.07564500148131259
2022-03-13 16:00:00,1605.46,-0.03721328348107633
2022-03-14 16:00:00,1725.84,0.07230356860004505
2022-03-15 16:00:00,1597.18,-0.0774743142650296
2022-03-16 16:00:00,1655.63,0.035942026832005425
2022-03-17 16:00:00,1629.56,-0.01587156131881784
2022-03-18 16:00:00,1669.79,0.02438783029029512
2022-03-19 16:00:00,1675.01,0.003121265389798289
2022-03-20 16:00:00,1589.2,-0.05258839045015584
2022-03-21 16:00:00,1661.41,0.044435894466516856
2022-03-22 16:00:00,1589.7,-0.04412132024013449
2022-03-23 16:00:00,1627.09,0.023247824055806277
2022-03-24 16:00:00,1590.91,-0.022486963680989014
2022-03-25 16:00:00,1669.47,0.04820003122868144
2022-03-26 16:00:00,1652.62,-0.010144303434391766
2022-03-27 16:00:00,1627.82,-0.015120210996784955
2022-03-28 16:00:00,1583.21,-0.027787264749365548
2022-03-29 16:00:00,1588.96,0.0036252825652658416
2022-03-30 16:00:00,1743.05,0.0925567381267971
2022-03-31 16:00:00,1746.82,0.0021605397716868424
2022-04-01 16:00:00,1565.9,-0.10933625350213472
2022-04-02 16:00:00,1610.74,0.02823296216001836
2022-04-03 16:00:00,1489.18,-0.07846806783258398
2022-04-04 16:00:00,1528.25,0.025897657030002463
2022-04-05 16:00:00,1662.89,0.08443376257623747
2022-04-06 16:00:00,1628.76,-0.020738063387197414
2022-04-07 16:00:00,1788.86,0.09375955633973998
2022-04-08 16:00:00,1727.52,-0.034891691438784456
2022-04-09 16:00:00,1650.95,-0.045335974213245755
2022-04-10 16:00:00,1543.51,-0.06729183608236866
2022-04-11 16:00:00,1682.26,0.08607908376721962
2022-04-12 16:00:00,1635.48,-0.028201788243013226
2022-04-13 16:00:00,1560.84,-0.04671220136377219
2022-04-14 16:00:00,1543.0,-0.011495564500489053
2022-04-15 16:00:00,1653.95,0.0694377930174781
2022-04-16 16:00:00,1583.97,-0.04323201257955933
2022-04-17 16:00:00,1450.66,-0.08791572853220586
2022-04-18 16:00:00,1648.11,0.127610551545839
2022-04-19 16:00:00,1566.63,-0.050702361313875066
2022-04-20 16:00:00,1529.98,-0.023672152095219445
2022-04-21 16:00:00,1665.77,0.08503281556858155
2022-04-22 16:00:00,1619.67,-0.02806505420189076
2022-04-23 16:00:00,1413.37,-0.136245501154713
2022-04-24 16:00:00,1239.18,-0.13152705308998236
2022-04-25 16:00:00,1688.02,0.30910637389933004
2022-04-26 16:00:00,1490.38,-0.12452512344592126
2022-04-27 16:00:00,1410.08,-0.055384680629671834
2022-04-28 16:00:00,1500.67,0.06226523467975742
2022-04-29 16:00:00,1517.75,0.01131729997943598
2022-04-30 16:00:00,1367.67,-0.10412041299839458
2022-05-01 16:00:00,1120.03,-0.19975309136745434
2022-05-02 16:00:00,1116.99,-0.0027179031670456766
2022-05-03 16:00:00,1143.17,0.02316753766631585
2022-05-04 16:00:00,1478.21,0.25702679116837945
2022-05-05 16:00:00,1391.76,-0.06026276307605016
2022-05-06 16:00:00,1392.19,0.0003089135964513545
2022-05-07 16:00:00,1363.48,-0.020837791788160587
2022-05-08 16:00:00,1332.64,-0.022878317857554897
2022-05-09 16:00:00,1335.67,0.00227110141053366
2022-05-10 16:00:00,1293.66,-0.03195762822104786
2022-05-11 16:00:00,1370.24,0.05751049658474727
2022-05-12 16:00:00,1480.0,0.07705618079689724
2022-05-13 16:00:00,1445.1,-0.02386356445387605
2022-05-14 16:00:00,1431.8,-0.009246129342200149
2022-05-15 16:00:00,1345.02,-0.06252351114822474
2022-05-16 16:00:00,1517.58,0.12070807801688943
2022-05-17 16:00:00,1533.35,0.010337923484471823
2022-05-18 16:00:00,1555.8,0.014534998457452986
2022-05-19 16:00:00,1422.97,-0.08924364612571534
2022-05-20 16:00:00,1368.47,-0.039052909218714404
2022-05-21 16:00:00,1221.74,-0.11341725529203739
2022-05-22 16:00:00,1340.91,0.09307241579926018
2022-05-23 16:00:00,1571.41,0.15862481753807423
2022-05-24 16:00:00,1650.42,0.04905649548443325
2022-05-25 16:00:00,1657.82,0.004473685308124864
2022-05-26 16:00:00,1591.49,-0.040832801944151065
2022-05-27 16:00:00,1601.4,0.006207562316585147
2022-05-28 16:00:00,1472.57,-0.08386907304235613
2022-05-29 16:00:00,1536.27,0.04234822691372653
2022-05-30 16:00:00,1637.92,0.06406974366155715
2022-05-31 16:00:00,1645.95,0.004890580933456512
2022-06-01 16:00:00,1589.55,-0.034866767815962874
2022-06-02 16:00:00,1626.42,0.02293032304745868
2022-06-03 16:00:00,1614.23,-0.007523217561227646
2022-06-04 16:00:00,1596.3,-0.011169611504752375
2022-06-05 16:00:00,1544.77,-0.032813419334341454
2022-06-06 16:00:00,1542.29,-0.0016067070504055536
2022-06-07 16:00:00,1545.66,0.0021826786948722088
2022-06-08 16:00:00,1577.94,0.02066919528868727
2022-06-09 16:00:00,1612.93,0.02193220191811296
2022-06-10 16:00:00,1755.52,0.08471270852182489
2022-06-11 16:00:00,1625.82,-0.07675280543625895
2022-06-12 16:00:00,1551.35,-0.046886784290010475
2022-06-13 16:00:00,1614.04,0.03961483308734248
2022-06-14 16:00:00,1533.07,-0.051468091740467514
2022-06-15 16:00:00,1508.1,-0.016421680563150076
2022-06-16 16:00:00,1599.84,0.05905304386090027
2022-06-17 16:00:00,1592.66,-0.00449804987047564
2022-06-18 16:00:00,1616.39,0.014789693240639501
2022-06-19 16:00:00,1564.65,-0.032533110807613674
2022-06-20 16:00:00,1672.15,0.06644806674925441
2022-06-21 16:00:00,1652.62,-0.01174831620341088
2022-06-22 16:00:00,1681.94,0.017585981741443213
2022-06-23 16:00:00,1714.68,0.01927858519150316
2022-06-24 16:00:00,1609.8,-0.06311652660924594
2022-06-25 16:00:00,1539.29,-0.04478867652413676
2022-06-26 16:00:00,1399.9,-0.09492046565471668
2022-06-27 16:00:00,1511.32,0.076582635647644
2022-06-28 16:00:00,1695.52,0.11500603729810166
2022-06-29 16:00:00,1575.61,-0.07334697956139102
2022-06-30 16:00:00,1606.12,0.0191788336509342
2022-07-01 16:00:00,1601.17,-0.0030867205212095072
2022-07-02 16:00:00,1584.71,-0.010333186723355148
2022-07-03 16:00:00,1562.08,-0.014383158794142759
2022-07-04 16:00:00,1634.49,0.04531256258926497
2022-07-05 16:00:00,1673.45,0.0235565346361728
2022-07-06 16:00:00,1813.64,0.08044851182736146
2022-07-07 16:00:00,1835.03,0.011724954598712145
2022-07-08 16:00:00,1875.84,0.021995728953600135
2022-07-09 16:00:00,1756.77,-0.06557966341579835
2022-07-10 16:00:00,1811.63,0.03075009682527785
2022-07-11 16:00:00,1828.75,0.009405680842381692
2022-07-12 16:00:00,1829.67,0.0005029493712553901
2022-07-13 16:00:00,1758.22,-0.03983368908304641
2022-07-14 16:00:00,1736.72,-0.012303656842043154
2022-07-15 16:00:00,1738.13,0.0008115458666626552
2022-07-16 16:00:00,1618.52,-0.0712976712364215
2022-07-17 16:00:00,1746.81,0.07627911593811376
2022-07-18 16:00:00,1781.99,0.01993944999387587
2022-07-19 16:00:00,1800.34,0.010244818593154292
2022-07-20 16:00:00,1779.91,-0.011412734725797513
2022-07-21 16:00:00,1714.23,-0.03759880102339963
2022-07-22 16:00:00,1804.25,0.05118099276569499
2022-07-23 16:00:00,1809.61,0.0029663594773170487
2022-07-24 16:00:00,1777.16,-0.018094767936116973
2022-07-25 16:00:00,1790.59,0.007528589970672961
2022-07-26 16:00:00,1875.67,0.04642075444523819
2022-07-27 16:00:00,1809.91,-0.03568880864279578
2022-07-28 16:00:00,1877.16,0.03648287609498091
2022-07-29 16:00:00,1852.61,-0.013164540737038877
2022-07-30 16:00:00,1864.01,0.006134625413372952
2022-07-31 16:00:00,1830.88,-0.017933355468608525
2022-08-01 16:00:00,1823.7,-0.003929321146618037
2022-08-02 16:00:00,1811.32,-0.0068115431916888625
2022-08-03 16:00:00,1883.75,0.0392086097096076
2022-08-04 16:00:00,1972.25,0.04591055203449379
2022-08-05 16:00:00,1851.18,-0.06335174939708743
2022-08-06 16:00:00,1822.03,-0.015872009471149084
2022-08-07 16:00:00,1885.65,0.03432132492198736
2022-08-08 16:00:00,1906.19,0.010833896421574174
2022-08-09 16:00:00,1949.02,0.022220196677039006
2022-08-10 16:00:00,1792.79,-0.0835536165234263
2022-08-11 16:00:00,1820.99,0.015607243620199718
2022-08-12 16:00:00,1853.57,0.017733200041233133
2022-08-13 16:00:00,1828.43,-0.013655834154356228
2022-08-14 16:00:00,1838.89,0.005704453587200398
2022-08-15 16:00:00,1897.65,0.03145414983037398
2022-08-16 16:00:00,1866.85,-0.016363760010650097
2022-08-17 16:00:00,1930.1,0.03331929651002419
2022-08-18 16:00:00,1954.79,0.01271095574190273
2022-08-19 16:00:00,1948.42,-0.0032639830576766116
2022-08-20 16:00:00,1876.88,-0.037407963975677916
2022-08-21 16:00:00,1929.94,0.027878090596074934
2022-08-22 16:00:00,1957.0,0.013923774063290928
2022-08-23 16:00:00,2005.91,0.024685134715533685
2022-08-24 16:00:00,1902.99,-0.05267148969001312
2022-08-25 16:00:00,1955.57,0.027255377604784137
2022-08-26 16:00:00,1932.44,-0.011898257912258181
2022-08-27 16:00:00,1944.1,0.0060156919124718655
2022-08-28 16:00:00,1951.13,0.003609546872826108
2022-08-29 16:00:00,1873.92,-0.04037619844663798
2022-08-30 16:00:00,1911.05,0.019620335757089435
2022-08-31 16:00:00,1907.04,-0.0021005274754735126
2022-09-01 16:00:00,1865.34,-0.02210895964210824
2022-09-02 16:00:00,1788.14,-0.042267368647811665
2022-09-03 16:00:00,1752.31,-0.020241055961021104
2022-09-04 16:00:00,1664.52,-0.051398123920258776
2022-09-05 16:00:00,1678.04,0.008089652082099441
2022-09-06 16:00:00,1608.75,-0.04216896573496154
2022-09-07 16:00:00,1719.0,0.06628524647251233
2022-09-08 16:00:00,1688.73,-0.017765959257770803
2022-09-09 16:00:00,1660.8,-0.01667735315350871
2022-09-10 16:00:00,1748.07,0.051212908208690955
2022-09-11 16:00:00,1577.01,-0.10298167308323691
2022-09-12 16:00:00,1714.97,0.08386493863864697
2022-09-13 16:00:00,1763.96,0.028165693837006067
2022-09-14 16:00:00,1711.61,-0.03012683356052026
2022-09-15 16:00:00,1830.16,0.06696894669537201
2022-09-16 16:00:00,1816.08,-0.007723062653152368
2022-09-17 16:00:00,1824.4,0.004570833783169803
2022-09-18 16:00:00,1664.76,-0.09157019695691115
2022-09-19 16:00:00,1693.12,0.016892011835132337
2022-09-20 16:00:00,1661.3,-0.018972552323333502
2022-09-21 16:00:00,1721.94,0.035851133782629496
2022-09-22 16:00:00,1748.76,0.015455403158542325
2022-09-23 16:00:00,1739.27,-0.005441480386540576
2022-09-24 16:00:00,1630.75,-0.06442545327085902
2022-09-25 16:00:00,1513.73,-0.07446322811749084
2022-09-26 16:00:00,1604.77,0.058403640555977354
2022-09-27 16:00:00,1602.6,-0.0013531337707224367
2022-09-28 16:00:00,1637.26,0.021396802538258264
2022-09-29 16:00:00,1732.43,0.05650093432516101
2022-09-30 16:00:00,1644.75,-0.05193665024128169
2022-10-01 16:00:00,1791.94,0.08571043486537189
2022-10-02 16:00:00,1691.8,-0.05750578096156467
2022-10-03 16:00:00,1780.86,0.051303342806150454
2022-10-04 16:00:00,1712.74,-0.03900196637381459
2022-10-05 16:00:00,1727.44,0.008546116464326126
2022-10-06 16:00:00,1661.08,-0.039172550556345165
2022-10-07 16:00:00,1701.55,0.024071607135001116
2022-10-08 16:00:00,1806.92,0.060084137992461706
2022-10-09 16:00:00,1781.94,-0.013921079907458278
2022-10-10 16:00:00,1730.45,-0.02932116815567376
2022-10-11 16:00:00,1631.7,-0.05875907417753723
2022-10-12 16:00:00,1771.71,0.0823227657898764
2022-10-13 16:00:00,1750.02,-0.01231796546321906
2022-10-14 16:00:00,1684.1,-0.038395919961673464
2022-10-15 16:00:00,1578.46,-0.06478160829818425
2022-10-16 16:00:00,1541.69,-0.02357047086480879
2022-10-17 16:00:00,1655.08,0.07097012871246644
2022-10-18 16:00:00,1706.51,0.030601003265370963
2022-10-19 16:00:00,1615.87,-0.05457683797628299
2022-10-20 16:00:00,1614.2,-0.001034033410298285
2022-10-21 16:00:00,1618.76,0.0028209461446726536
2022-10-22 16:00:00,1533.88,-0.05385995102551089
2022-10-23 16:00:00,1496.23,-0.024851861976795675
2022-10-24 16:00:00,1625.56,0.08290376074957262
2022-10-25 16:00:00,1623.62,-0.0011941475883361363
2022-10-26 16:00:00,1628.96,0.003283550165011029
2022-10-27 16:00:00,1619.33,-0.005929290927268127
2022-10-28 16:00:00,1596.21,-0.014380414130245711
2022-10-29 16:00:00,1650.28,0.03331290116604979
2022-10-30 16:00:00,1477.44,-0.11063411014879776
2022-10-31 16:00:00,1622.41,0.09360183776733155
2022-11-01 16:00:00,1382.07,-0.16033032281096915
2022-11-02 16:00:00,1528.89,0.10095960662005155
2022-11-03 16:00:00,1586.78,0.0371648236828479
2022-11-04 16:00:00,1587.31,0.0003339539867655006
2022-11-05 16:00:00,1594.36,0.004431642211903508
2022-11-06 16:00:00,1478.21,-0.07564050546420997
2022-11-07 16:00:00,1562.02,0.05514795910262649
2022-11-08 16:00:00,1577.9,0.01011499362665269
2022-11-09 16:00:00,1613.94,0.02258354537608387
2022-11-10 16:00:00,1588.47,-0.01590710562773978
2022-11-11 16:00:00,1637.41,0.030344436376921635
2022-11-12 16:00:00,1586.44,-0.0316232129574443
2022-11-13 16:00:00,1410.62,-0.1174631881720618
2022-11-14 16:00:00,1609.91,0.13214895275750926
2022-11-15 16:00:00,1650.92,0.025154431469704086
2022-11-16 16:00:00,1591.4,-0.03671857632116193
2022-11-17 16:00:00,1604.04,0.007911314827946825
2022-11-18 16:00:00,1672.55,0.0418239611503628
2022-11-19 16:00:00,1592.32,-0.049157335691093706
2022-11-20 16:00:00,1497.18,-0.06160873355836749
2022-11-21 16:00:00,1494.41,-0.0018518585712721247
2022-11-22 16:00:00,1649.86,0.09895895570893032
2022-11-23 16:00:00,1670.59,0.012486421620610422
2022-11-24 16:00:00,1661.45,-0.0054861423779115626
2022-11-25 16:00:00,1681.0,0.011698139355975634
2022-11-26 16:00:00,1628.53,-0.03171108700140035
2022-11-27 16:00:00,1558.7,-0.04382562691221015
2022-11-28 16:00:00,1638.37,0.04984970463566807
2022-11-29 16:00:00,1500.24,-0.08807674983900693
2022-11-30 16:00:00,1612.11,0.07191878466018586
2022-12-01 16:00:00,1703.56,0.05517629913148525
2022-12-02 16:00:00,1690.23,-0.00785556475170246
2022-12-03 16:00:00,1753.18,0.03656666743633785
2022-12-04 16:00:00,1760.86,0.004371044283987935
2022-12-05 16:00:00,1822.92,0.03463728495561025
2022-12-06 16:00:00,1792.04,-0.017084975293243154
2022-12-07 16:00:00,1819.97,0.015465381704174774
2022-12-08 16:00:00,1813.6,-0.003506197225183527
2022-12-09 16:00:00,1767.18,-0.02592876448961512
2022-12-10 16:00:00,1673.56,-0.05443196169233744
2022-12-11 16:00:00,1639.75,-0.02040930283752207
2022-12-12 16:00:00,1749.13,0.06457473027009009
2022-12-13 16:00:00,1737.28,-0.006797849726848604
2022-12-14 16:00:00,1722.72,-0.008416234649679666
2022-12-15 16:00:00,1751.94,0.01681930826716016
2022-12-16 16:00:00,1820.79,0.03854672749097521
2022-12-17 16:00:00,1870.53,0.02695134032642521
2022-12-18 16:00:00,1807.27,-0.03440439379523763
2022-12-19 16:00:00,1845.97,0.021187465219734136
2022-12-20 16:00:00,1865.09,0.010304424709756788
2022-12-21 16:00:00,1967.73,0.0535712847919152
2022-12-22 16:00:00,1921.09,-0.023987860808387218
2022-12-23 16:00:00,1889.59,-0.01653285896597101
2022-12-24 16:00:00,2051.19,0.08206023821568209
2022-12-25 16:00:00,2031.38,-0.009704747489324816
2022-12-26 16:00:00,1986.88,-0.02214979585360677
2022-12-27 16:00:00,1836.78,-0.07855153061230258
2022-12-28 16:00:00,1790.92,-0.025284584284509748
2022-12-29 16:00:00,1815.7,0.01374161399690621
2022-12-30 16:00:00,1671.12,-0.08297700797422092
2022-12-31 16:00:00,1541.4,-0.08080296595850811
